X,Y,Path_curvature,Xin,Yin,Xout,Yout,Inner BoundryD,Width
180.9435075,-149.4151987,0.012499908,180.5378704,-148.5013227,184.5948286,-157.6414041,0.999855418,10
181.1421846,-149.3263393,0.012499856,180.7339476,-148.4136018,184.816834,-157.5421306,0.999873655,10
181.3406513,-149.2369067,0.012499905,180.9298132,-148.3253073,185.038602,-157.4422067,0.999900751,10
181.5381343,-149.1471665,0.012500035,181.1244404,-148.2368336,185.2616928,-157.3408516,0.999924281,10
181.735955,-149.0565479,0.012500032,181.3196821,-148.1474144,185.4828129,-157.2396276,0.999903486,10
181.9335375,-148.9653677,0.012500002,181.5146918,-148.0574311,185.7036084,-157.1377933,0.999890279,10
182.1308575,-148.8736399,0.01250005,181.7094379,-147.9668982,185.9241079,-157.0353356,0.999887465,10
182.327917,-148.7813636,0.012500172,181.9039234,-147.8758145,186.1443056,-156.9322575,0.999894853,10
182.5247099,-148.6885419,0.012500189,182.0981406,-147.7841835,186.3642062,-156.8285567,0.999912661,10
182.7212369,-148.5951745,0.012500066,182.2920908,-147.6920048,186.5838052,-156.7242352,0.99994097,10
182.9174908,-148.5012432,0.012499946,182.4857759,-147.5992774,186.8030979,-156.6192958,0.99996003,10
183.1134539,-148.4067253,0.012499921,182.6791893,-147.5060047,187.0220881,-156.5137363,0.999941725,10
183.3091297,-148.3116217,0.01249994,182.8723351,-147.4121847,187.2407693,-156.4075603,0.999888265,10
183.5045272,-148.2159616,0.012499869,183.0652085,-147.3178198,187.4591435,-156.3007668,0.999829781,10
183.6999068,-148.1196332,0.012499799,183.2580313,-147.2227926,187.6777219,-156.1930956,0.999788455,10
183.8938161,-148.0233586,0.01249984,183.4491501,-147.127864,187.8966143,-156.0844294,0.999819139,10
184.0883892,-147.9260781,0.012499956,183.6411672,-147.0318137,188.1140214,-155.9757265,0.999858119,10
184.2826863,-147.8282575,0.012499974,183.8329069,-146.9352211,188.3311161,-155.8664089,0.999907739,10
184.4767051,-147.7298892,0.012499959,184.0243708,-146.8380856,188.5478946,-155.7564786,0.999959973,10
184.6704274,-147.6309438,0.01250001,184.2155562,-146.7404086,188.7643574,-155.6459354,0.999980414,10
184.8638419,-147.5314067,0.012500139,184.4064599,-146.6421916,188.9805047,-155.5347792,0.999950898,10
185.0569629,-147.4313089,0.012500196,184.5970808,-146.5434351,189.1963354,-155.4230105,0.99990569,10
185.2498059,-147.3306699,0.012500095,184.7874249,-146.4441365,189.4118413,-155.3106337,0.99986888,10
185.4423624,-147.2294966,0.012499978,184.9774804,-146.3443015,189.6270312,-155.1976441,0.999842905,10
185.6346374,-147.1277865,0.012499958,185.1672537,-146.2439268,189.8418963,-155.0840466,0.999827684,10
185.8266257,-147.0255422,0.012499999,185.3567385,-146.1430159,190.0564401,-154.9698389,0.999823352,10
186.0183807,-146.9227353,0.012499921,185.5459159,-146.0415596,190.2712879,-154.8546668,0.999846807,10
186.2090175,-146.819831,0.012499835,185.7338279,-145.9400388,190.4861055,-154.738667,0.999919682,10
186.4001125,-146.7159333,0.012499848,185.9224146,-145.8374653,190.6996294,-154.6225787,0.999950707,10
186.590886,-146.6114438,0.01249994,186.1107109,-145.7343566,190.9128217,-154.5058862,0.999924996,10
186.7813656,-146.5064242,0.012499965,186.2987116,-145.6307155,191.1256842,-154.3885883,0.999910278,10
186.9715527,-146.4008739,0.01249995,186.4864188,-145.526541,191.3382118,-154.2706878,0.99990648,10
187.1614459,-146.2947935,0.012499992,186.6738309,-145.4218339,191.5504031,-154.1521857,0.999913493,10
187.3510403,-146.1881848,0.012500116,186.8609427,-145.316597,191.7622599,-154.0330808,0.999930481,10
187.5403314,-146.0810343,0.012500199,187.0477573,-145.2108287,191.9737763,-153.9133765,0.999943464,10
187.7293072,-145.9733335,0.012500102,187.2342686,-145.1045324,192.184955,-153.793071,0.999939275,10
187.9179663,-145.8650684,0.012499969,187.4204833,-144.9977044,192.3957869,-153.67217,0.999904813,10
188.1062937,-145.7562386,0.012499936,187.6063881,-144.890352,192.6062815,-153.5506676,0.99983259,10
188.2941751,-145.6469606,0.012499984,187.7917319,-144.7825897,192.8172039,-153.4280875,0.999793031,10
188.4812935,-145.5374289,0.012499931,187.9762457,-144.6745647,193.0277143,-153.3048987,0.999803918,10
188.6687053,-145.4270249,0.012499876,188.1612017,-144.5655783,193.2371259,-153.1815515,0.999825003,10
188.8558084,-145.3160997,0.012499908,188.345847,-144.4560683,193.4461886,-153.0576097,0.999857327,10
189.0426039,-145.2046528,0.012500018,188.5301833,-144.3460337,193.6548977,-152.9330763,0.999900848,10
189.2290857,-145.0926864,0.012500053,188.7142038,-144.2354783,193.8632566,-152.8079491,0.999954536,10
189.4152408,-144.9801732,0.012500004,188.8979123,-144.1244001,194.0712585,-152.6822321,0.999988151,10
189.6010494,-144.8670865,0.012499986,189.081306,-144.0128007,194.278903,-152.5559257,0.999968708,10
189.7865269,-144.7534592,0.012500057,189.2643813,-143.9006822,194.4861907,-152.4290294,0.999932303,10
189.9716844,-144.6393087,0.01250013,189.4471393,-143.788044,194.6931171,-152.301546,0.99989952,10
190.1565247,-144.5246422,0.012500029,189.6295788,-143.6748869,194.8996804,-152.1734767,0.999878077,10
190.34104,-144.4094576,0.012499888,189.8116942,-143.5612141,195.105883,-152.0448199,0.999861993,10
190.5249042,-144.2939368,0.012499852,189.9930093,-143.44728,195.3126499,-151.9149494,0.999869908,10
190.7083331,-144.1779685,0.0124999,190.1739111,-143.3328574,195.5186131,-151.7847306,0.999909833,10
190.8918482,-144.0611936,0.012499874,190.3550207,-143.2175851,195.7236741,-151.6542645,0.999929625,10
191.0750063,-143.9438568,0.012499843,190.5358039,-143.1017987,195.9283641,-151.5232175,0.999900556,10
191.2578314,-143.8260014,0.012499888,190.7162582,-142.9854999,196.1326824,-151.3915899,0.999872143,10
191.4403274,-143.7076377,0.012500014,190.8963815,-142.8686899,196.3366281,-151.2593823,0.999855209,10
191.6224943,-143.5887658,0.01250008,191.0761739,-142.7513688,196.5401981,-151.1265966,0.999849814,10
191.8043294,-143.4693875,0.012500032,191.2556324,-142.6335384,196.7433924,-150.9932328,0.999856085,10
191.9858347,-143.3495017,0.012499993,191.4347596,-142.5151972,196.9462056,-150.8592946,0.999873874,10
192.1670034,-143.2291126,0.012500047,191.6135473,-142.3963502,197.1486427,-150.7247786,0.999903444,10
192.3478249,-143.1081978,0.012500141,191.7919997,-142.2769949,197.3506965,-150.5896895,0.999919925,10
192.5282729,-142.9867231,0.012500072,191.9701145,-142.1571329,197.5523667,-150.4540275,0.999880308,10
192.7079092,-142.8650552,0.012499967,192.1472189,-142.0371611,197.7547331,-150.3170031,0.999891127,10
192.8873946,-142.7427362,0.012499966,192.3242802,-141.9164657,197.9559288,-150.1799113,0.999910336,10
193.0668012,-142.6197235,0.01250004,192.5013355,-141.7950389,198.1563995,-150.0424779,0.999928052,10
193.2458557,-142.4961966,0.012500022,192.6780466,-141.6731097,198.356481,-149.9044755,0.999939633,10
193.4245534,-142.3721558,0.012499958,192.8544097,-141.5506806,198.5561737,-149.7659036,0.999942598,10
193.6029086,-142.2476152,0.012499952,193.0304292,-141.4277489,198.7554706,-149.6267671,0.99995675,10
193.780901,-142.1225576,0.012500029,193.2060984,-141.3043188,198.9543754,-149.4870636,0.999956328,10
193.9585107,-141.9969533,0.012500069,193.3814186,-141.1803897,199.152884,-149.3467957,0.999905684,10
194.1357638,-141.8708428,0.012499972,193.5563884,-141.0559625,199.350995,-149.2059645,0.99985291,10
194.3126658,-141.7442393,0.012499864,193.7310048,-140.9310391,199.5487086,-149.0645699,0.999812008,10
194.4892167,-141.6171428,0.012499853,193.9052681,-140.8056195,199.7460217,-148.9226139,0.999783004,10
194.6654153,-141.4895543,0.01249992,194.079177,-140.6797046,199.9429326,-148.7800978,0.999765912,10
194.8406638,-141.3619099,0.012499892,194.2518932,-140.5538328,200.1406616,-148.6360606,0.999819702,10
195.0160321,-141.2334295,0.012499871,194.4248991,-140.426991,200.3368751,-148.4922584,0.999890685,10
195.1911523,-141.1043514,0.012499943,194.5976993,-140.2995455,200.5325289,-148.3480109,0.999949563,10
195.3658746,-140.9747336,0.012500087,194.7701373,-140.1716101,200.7277769,-148.2032059,0.999955136,10
195.5402306,-140.8446188,0.012500113,194.9422142,-140.0431842,200.9226148,-148.0578464,0.99996048,10
195.7142256,-140.7140183,0.012500033,195.1139273,-139.9142697,201.1170429,-147.9119321,0.999977902,10
195.887838,-140.582903,0.012499981,195.2852773,-139.7848661,201.3110577,-147.7654657,0.999971161,10
196.0610649,-140.4512746,0.012500018,195.4562615,-139.6549753,201.5046591,-147.6184473,0.99993982,10
196.2339277,-140.3191626,0.012500066,195.6268794,-139.5245977,201.6978452,-147.4708783,0.999920496,10
196.406423,-140.1865661,0.012500001,195.7971291,-139.3937348,201.8906149,-147.3227594,0.999910255,10
196.5785318,-140.0534661,0.012499929,195.9670074,-139.2623888,202.0829688,-147.17409,0.999882679,10
196.7504475,-139.9196778,0.012499958,196.1367208,-139.1303978,202.275144,-147.0246844,0.999811721,10
196.9208755,-139.7862675,0.012500066,196.3046903,-138.9989135,202.4677425,-146.8739873,0.999805282,10
197.0918349,-139.6516741,0.012500019,196.4734161,-138.866069,202.6587887,-146.7236236,0.999808612,10
197.2624216,-139.5166038,0.012499931,196.6417661,-138.7327446,202.8494121,-146.5727148,0.999824167,10
197.4326372,-139.3810552,0.012499918,196.8097431,-138.5989386,203.0396075,-146.4212648,0.999851787,10
197.6024787,-139.2450308,0.012499986,196.9773433,-138.4646536,203.2293761,-146.269273,0.999891439,10
197.7719378,-139.1085305,0.012499997,197.1445604,-138.3298943,203.4187212,-146.1167363,0.999938356,10
197.9410061,-138.9715307,0.012499925,197.3114031,-138.1946543,203.6076319,-145.9636635,0.999968471,10
198.1096582,-138.8340148,0.012499878,197.4778627,-138.0589402,203.7961141,-145.8100498,0.999953066,10
198.2779243,-138.6960169,0.012499925,197.6439416,-137.9227501,203.984163,-145.6558991,0.999937831,10
198.445809,-138.5575489,0.012500015,197.8096362,-137.7860868,204.1717794,-145.5012106,0.999934797,10
198.6132818,-138.4185746,0.012500006,197.9749462,-137.6489505,204.3589612,-145.3459859,0.999896714,10
198.7804634,-138.2790205,0.012499994,198.1399464,-137.511268,204.5460582,-145.1899224,0.999852948,10
198.9463748,-138.1397448,0.012500092,198.303468,-137.3739549,204.7332964,-145.0327607,0.999881669,10
199.1126763,-137.9993439,0.012500249,198.4675775,-137.235357,204.9191189,-144.8758814,0.999914193,10
199.2785677,-137.8584477,0.012500181,198.6312983,-137.0962893,205.1045001,-144.7184713,0.999921567,10
199.4440396,-137.7170517,0.012499993,198.7946269,-136.9567546,205.2894407,-144.5605296,0.999894267,10
199.6091142,-137.5751808,0.012499848,198.9575645,-136.8167519,205.4739371,-144.4020593,0.999865638,10
199.7738,-137.4328453,0.012499797,199.120111,-136.6762813,205.657987,-144.2430625,0.999849224,10
199.9380932,-137.2900488,0.012499793,199.2822617,-136.5353467,205.8415925,-144.0835371,0.999845135,10
200.1019935,-137.1467913,0.012499811,199.4440165,-136.3939479,206.0247511,-143.9234853,0.999853409,10
200.2655007,-137.0030729,0.012499895,199.6053754,-136.2520851,206.2074604,-143.7629089,0.999874022,10
200.4286084,-136.8588885,0.012500072,199.7663372,-136.1097592,206.389719,-143.6018092,0.999898966,10
200.5912942,-136.7142172,0.01250028,199.9268994,-135.9669722,206.5715272,-143.4401858,0.999897727,10
200.7535963,-136.5690116,0.012500209,200.0870577,-135.823711,206.7532885,-143.2776608,0.999873311,10
200.914751,-136.4240109,0.012500044,200.2459031,-135.6807391,206.9350157,-143.1141617,0.999905278,10
201.0761957,-136.2779203,0.012499975,200.4052187,-135.5365277,207.1154143,-142.9509241,0.999936573,10
201.2372139,-136.1313462,0.012499987,200.5641307,-135.3918584,207.2953557,-142.7871684,0.999941594,10
201.3978153,-135.9843018,0.012499934,200.722638,-135.2467322,207.4748386,-142.6228956,0.99993664,10
201.5580148,-135.8368036,0.012499845,200.8807407,-135.1011489,207.6538605,-142.4581081,0.999944015,10
201.7178033,-135.688848,0.012499814,201.0384352,-134.9551118,207.8324224,-142.2928046,0.99995494,10
201.8771535,-135.5404076,0.012499873,201.1957202,-134.8086216,208.0105232,-142.1269862,0.999931069,10
202.0360713,-135.3914897,0.012499939,201.3525957,-134.6616785,208.1881603,-141.9606549,0.99988164,10
202.1945753,-135.2421149,0.012499929,201.5090618,-134.5142823,208.3653314,-141.7938129,0.999834602,10
202.3526678,-135.0922949,0.012499935,201.6651125,-134.3664381,208.5420397,-141.6264569,0.999800171,10
202.5103531,-134.9420254,0.012500038,201.8207537,-134.2181407,208.7182773,-141.4585943,0.999778124,10
202.6676593,-134.791279,0.012500207,201.9759634,-134.069393,208.8944354,-141.2898324,0.9997813,10
202.8238532,-134.6407633,0.012500139,202.1298945,-133.9209567,209.0705215,-141.1201023,0.999850131,10
202.9802958,-134.4891544,0.012500007,202.2842457,-133.7712716,209.2452993,-140.950668,0.999920742,10
203.1362876,-134.3370669,0.012499956,202.4381775,-133.621142,209.4196055,-140.7807274,0.999953096,10
203.2918369,-134.1845105,0.012499989,202.5916902,-133.4705675,209.5934376,-140.6102827,0.999959961,10
203.446966,-134.0315083,0.01249998,202.7447835,-133.3195483,209.7667935,-140.4393359,0.999973674,10
203.6016518,-133.8780409,0.01249993,202.8974553,-133.1680863,209.9396729,-140.2678871,0.999964079,10
203.7559055,-133.7241237,0.01249993,203.0497033,-133.0161836,210.1120755,-140.0959362,0.999950393,10
203.9097242,-133.5697528,0.012500018,203.2015284,-132.863839,210.283998,-139.9234866,0.999927781,10
204.0631219,-133.4149442,0.012500102,203.3529295,-132.7110537,210.4554393,-139.7505391,0.999917567,10
204.2160887,-133.2596918,0.012500024,203.5039044,-132.5578297,210.626399,-139.5770939,0.999908461,10
204.3685898,-133.1039674,0.012499914,203.6544496,-132.40417,210.796878,-139.4031498,0.99985624,10
204.5207265,-132.9477012,0.012499906,203.8046213,-132.2500061,210.9671593,-139.2284049,0.999792536,10
204.6716534,-132.7918059,0.012499981,203.9533906,-132.0963284,211.1374902,-139.052528,0.999795182,10
204.8228541,-132.6347559,0.01249994,204.1026074,-131.9413144,211.3064558,-138.8770602,0.999808162,10
204.9736233,-132.4772782,0.012499876,204.2513886,-131.7858705,211.4749364,-138.7010969,0.999833789,10
205.1239651,-132.3193681,0.01249989,204.3997395,-131.629991,211.6429247,-138.524646,0.999871828,10
205.273875,-132.1610305,0.012499987,204.5476544,-131.4736816,211.8104236,-138.347704,0.999922386,10
205.4233457,-132.0022586,0.012500031,204.6951335,-131.3169419,211.9774305,-138.1702733,0.999975948,10
205.5723393,-131.8430142,0.012499995,204.8421787,-131.15977,212.1439413,-137.9923582,0.999978604,10
205.7208748,-131.6833274,0.012499988,204.9887825,-131.0021731,212.3099609,-137.8139531,0.999965195,10
205.8689604,-131.5231967,0.012500071,205.1349511,-130.8441449,212.4754809,-137.6350669,0.999940533,10
206.0165966,-131.3626315,0.012500171,205.2806791,-130.6856908,212.6405041,-137.4556964,0.999911652,10
206.1637801,-131.2016326,0.012500096,205.4259644,-130.5268128,212.8050302,-137.2758414,0.999876906,10
206.3105134,-131.0401991,0.012499975,205.570809,-130.3675086,212.969055,-137.0955064,0.999837586,10
206.4562537,-130.8789597,0.012499964,205.7144341,-130.2085491,213.1335697,-136.9135045,0.999873319,10
206.6020486,-130.7167337,0.01250003,205.8582842,-130.0484265,213.2965978,-136.7320999,0.999910021,10
206.747405,-130.5539941,0.01249999,206.0017498,-129.8878149,213.4590606,-136.5502855,0.999898234,10
206.8922956,-130.390819,0.012499917,206.1447674,-129.7267842,213.621019,-136.3679936,0.999870334,10
207.0367421,-130.227226,0.012499912,206.2873382,-129.565333,213.7824696,-136.1852278,0.999854194,10
207.1807421,-130.0632186,0.012499991,206.4294588,-129.4034649,213.9434132,-136.0019867,0.99985071,10
207.324296,-129.898796,0.012500017,206.57113,-129.2411787,214.1038466,-135.8182739,0.999859778,10
207.4674014,-129.733961,0.012499932,206.7123487,-129.0784776,214.2637705,-135.6340882,0.999881457,10
207.6100593,-129.5687115,0.012499858,206.8531169,-128.9153593,214.4231807,-135.4494343,0.999915378,10
207.7522585,-129.403047,0.012499879,206.9934291,-128.7518298,214.5820799,-135.2643084,0.999952955,10
207.8939537,-129.236925,0.012499958,207.1332876,-128.587886,214.7404638,-135.0787156,0.999932285,10
208.0351723,-129.0703725,0.012499945,207.2726907,-128.4235298,214.8983315,-134.8926566,0.999891858,10
208.1755871,-128.9037864,0.012499935,207.4111609,-128.2592638,215.0563523,-134.705274,0.999878406,10
208.3156156,-128.7367099,0.012500029,207.5492778,-128.0944343,215.2134544,-134.5178599,0.99989578,10
208.4554298,-128.5689056,0.012500189,207.6872591,-127.9288124,215.3697129,-134.330367,0.999902848,10
208.5947774,-128.4006897,0.012500158,207.824779,-127.762784,215.525451,-134.1424118,0.999910618,10
208.7336665,-128.2320701,0.012500014,207.961837,-127.5963496,215.680667,-133.9539958,0.999930592,10
208.8720862,-128.0630362,0.01249991,208.0984344,-127.4295077,215.8353572,-133.7651233,0.999947729,10
209.0099982,-127.8935674,0.012499897,208.2345643,-127.2622658,215.9895259,-133.5757886,0.999919698,10
209.1474277,-127.7236778,0.012499898,208.3702314,-127.0946182,216.1431662,-133.386,0.999875043,10
209.2843942,-127.5533897,0.012499861,208.5054317,-126.9265696,216.2962797,-133.195755,0.999843016,10
209.4208967,-127.3827036,0.012499862,208.6401645,-126.7581203,216.4488645,-133.0050559,0.999823579,10
209.5569342,-127.2116209,0.01249996,208.7744285,-126.5892719,216.6009197,-132.8139031,0.999816739,10
209.6925064,-127.0401413,0.01250011,208.9082238,-126.4200238,216.7524428,-132.6222998,0.999822466,10
209.8275823,-126.8683038,0.012500091,209.0414764,-126.25045,216.9036918,-132.4298974,0.99985286,10
209.9616701,-126.6967293,0.012500034,209.1735995,-126.0812413,217.0547753,-132.2364885,0.99994033,10
210.0957759,-126.5240226,0.012500076,209.3059312,-125.9107701,217.2046418,-132.0434997,0.999966609,10
210.2293678,-126.3508929,0.012500188,209.4377875,-125.7399067,217.3539727,-131.8500631,0.999951787,10
210.3624816,-126.1773666,0.012500152,209.5691693,-125.5686495,217.5027649,-131.6561827,0.999940441,10
210.4951222,-126.0034513,0.012500016,209.7000744,-125.3970011,217.6510182,-131.4618583,0.999941388,10
210.6272617,-125.8291296,0.01249992,209.8305005,-125.224964,217.7987323,-131.2670898,0.99992223,10
210.7589261,-125.654418,0.012499913,209.9604499,-125.0525353,217.9459029,-131.0718825,0.999913505,10
210.8901131,-125.4793224,0.012499912,210.0899177,-124.8797207,218.0925321,-130.8762333,0.999917401,10
211.0208133,-125.3038336,0.012499842,210.2189056,-124.7065179,218.2386162,-130.6801467,0.999921044,10
211.1509906,-125.1279299,0.012499796,210.3474104,-124.5329306,218.3841556,-130.4836218,0.999882616,10
211.2806615,-124.9516246,0.012499848,210.4754318,-124.3589589,218.5291484,-130.2866607,0.999823768,10
211.4098518,-124.7749363,0.01249997,210.6029703,-124.184602,218.6735919,-130.0892668,0.999776163,10
211.5382751,-124.5982616,0.012499976,210.729619,-124.010359,218.8179834,-129.8906958,0.999777087,10
211.6662286,-124.4211946,0.012499975,210.8557956,-123.8356764,218.9616126,-129.6919322,0.999816529,10
211.7939696,-124.2433754,0.012500071,210.9818244,-123.6601465,219.1043498,-129.4932059,0.999867865,10
211.9212259,-124.0651793,0.012500233,211.1073647,-123.4842376,219.2465331,-129.2940516,0.999931659,10
212.0479954,-123.8866062,0.01250021,211.2324157,-123.3079506,219.3881613,-129.0944706,1.000006256,10
212.1742057,-123.7076136,0.012500044,211.3569722,-123.131292,219.5292366,-128.894459,1.0000086,10
212.2998899,-123.5282159,0.0124999,211.4810402,-122.9542534,219.6697512,-128.694028,0.999973875,10
212.4250779,-123.3484466,0.012499852,211.6046122,-122.7768448,219.80971,-128.4931698,0.999946276,10
212.5497678,-123.168302,0.012499848,211.7276899,-122.5990636,219.9491087,-128.29189,0.999922257,10
212.6739453,-122.9877725,0.01249984,211.850273,-122.4209098,220.0879456,-128.090191,0.999884691,10
212.7976281,-122.8068776,0.012499883,211.9723574,-122.2423887,220.2262222,-127.8880699,0.999859732,10
212.920818,-122.6256144,0.012500024,212.0939456,-122.0634966,220.3639336,-127.6855336,0.999847144,10
213.0435031,-122.4439834,0.01250022,212.2150324,-121.8842405,220.5010826,-127.4825771,0.999837919,10
213.1652701,-122.262544,0.012500142,212.3350842,-121.7053337,220.6382224,-127.2782949,0.999845913,10
213.2867472,-122.0803654,0.012499981,212.4549361,-121.5255925,220.7743671,-127.0742019,0.999841408,10
213.4078663,-121.8975966,0.01249991,212.5744726,-121.3452092,220.9097562,-126.8699758,0.9998385,10
213.5284848,-121.7144689,0.012499926,212.6935045,-121.1644652,221.0445763,-126.665338,0.999848044,10
213.6486027,-121.5309818,0.01249992,212.8120322,-120.9833598,221.1788248,-126.4602918,0.999869975,10
213.7682181,-121.3471379,0.012499906,212.9300535,-120.8018959,221.3125015,-126.2548369,0.999904377,10
213.8873305,-121.1629375,0.01249996,213.0475678,-120.6200737,221.4456046,-126.0489759,0.999951238,10
214.0059335,-120.9783768,0.012500097,213.1645751,-120.4378933,221.5781319,-125.8427115,1.000003221,10
214.1239736,-120.7934293,0.012500176,213.2810709,-120.2553605,221.7100851,-125.6360407,1.000001485,10
214.2414604,-120.6080985,0.012500057,213.3970571,-120.0724723,221.8414603,-125.4289689,0.999956121,10
214.3584313,-120.4224099,0.012499898,213.512533,-119.8892296,221.9722558,-125.2214984,0.999912602,10
214.4748749,-120.2363634,0.012499839,213.6274944,-119.7056381,222.1024732,-125.0136261,0.999861454,10
214.5907974,-120.0499578,0.012499866,213.7419446,-119.5216928,222.2321072,-124.80536,0.999807458,10
214.705851,-119.863787,0.01249987,213.855389,-119.3381126,222.3616288,-124.5958578,0.999809594,10
214.8205923,-119.6769506,0.012499914,213.9685605,-119.1537659,222.4902403,-124.3864491,0.999840173,10
214.9349762,-119.4895107,0.012500057,214.0814136,-118.9687518,222.6180682,-124.1769692,0.999879423,10
215.0488266,-119.301717,0.012500263,214.1937481,-118.7833937,222.7453103,-123.9670975,0.999909078,10
215.1621227,-119.1135563,0.012500251,214.3055644,-118.5976907,222.871964,-123.7568379,0.999904665,10
215.2748771,-118.9250431,0.012500065,214.4168588,-118.4116483,222.9980304,-123.5461877,0.999884791,10
215.3871152,-118.7361887,0.012499895,214.5276337,-118.2252623,223.1235051,-123.3351541,0.999877136,10
215.4988333,-118.5469989,0.01249982,214.6378844,-118.0385397,223.2483902,-123.1237329,0.999881889,10
215.6100322,-118.357472,0.012499799,214.7476123,-117.8514779,223.3726821,-122.9119297,0.999898989,10
215.7207095,-118.1676111,0.012499788,214.8568148,-117.6640809,223.496381,-122.6997433,0.999928403,10
215.8308419,-117.977402,0.012499838,214.9654922,-117.4763477,223.6194844,-122.4871777,0.999942845,10
215.9404404,-117.7868543,0.012499987,215.0736429,-117.2882804,223.7419915,-122.274234,0.999956906,10
216.0494541,-117.5959438,0.012500185,215.1812642,-117.0998833,223.8639026,-122.0609105,0.999914842,10
216.1577164,-117.4050472,0.012500145,215.2880808,-116.9115915,223.9854604,-121.8467295,0.999882268,10
216.2653438,-117.2139592,0.012500035,215.394237,-116.7231392,224.1064752,-121.631999,0.999865652,10
216.3727222,-117.0220362,0.012500021,215.5002197,-116.5337283,224.2265309,-121.4175273,0.999852647,10
216.4795733,-116.829786,0.012500086,215.6056718,-116.343988,224.3459826,-121.2026884,0.999851754,10
216.5858946,-116.6372127,0.012500057,215.7105904,-116.1539232,224.464831,-120.9874802,0.999863026,10
216.6916841,-116.4443189,0.012499971,215.8149734,-115.9635369,224.5830756,-120.7719029,0.999886496,10
216.7969377,-116.2510993,0.012499941,215.9188224,-115.7728258,224.7007128,-120.555963,0.999916013,10
216.9016306,-116.0575496,0.012499998,216.0221325,-115.5817981,224.8177449,-120.3396551,0.999928164,10
217.0057534,-115.8636581,0.012500026,216.1249075,-115.3904468,224.9341663,-120.1229894,0.999909259,10
217.1093237,-115.6694438,0.012499939,216.2271424,-115.1987804,225.0499794,-119.9059606,0.999883929,10
217.2123577,-115.4749148,0.012499857,216.3288374,-115.0067978,225.1651818,-119.6885728,0.999870838,10
217.3148548,-115.280072,0.012499874,216.429992,-114.8144997,225.2797718,-119.4708285,0.999869871,10
217.4167994,-115.0849111,0.012499953,216.5306041,-114.6218896,225.3937491,-119.2527274,0.999865554,10
217.5181867,-114.889429,0.012499931,216.6306739,-114.4289662,225.5071115,-119.0342738,0.999852375,10
217.618628,-114.6944163,0.012499907,216.7296557,-114.2366806,225.6202961,-118.8145092,0.999896849,10
217.7188726,-114.4984293,0.012499987,216.8285167,-114.0432546,225.7324427,-118.5951884,0.999958848,10
217.818571,-114.3019935,0.012500138,216.9269034,-113.849382,225.8438994,-118.3756588,0.999964119,10
217.9176727,-114.1052267,0.012500125,217.0247429,-113.6552039,225.9547369,-118.1557825,0.999922016,10
218.0162274,-113.9081572,0.012500019,217.1220338,-113.4607227,226.0649544,-117.9355601,0.999889918,10
218.1142372,-113.7107847,0.012499963,217.2187767,-113.2659367,226.1745493,-117.7149967,0.999869718,10
218.2116992,-113.5131148,0.012499996,217.3149679,-113.0708524,226.2835229,-117.4940888,0.999861543,10
218.3086145,-113.3151444,0.012500008,217.4106093,-112.8754658,226.3918713,-117.272844,0.999865263,10
218.4049799,-113.1168797,0.012499944,217.505697,-112.6797844,226.499596,-117.0512578,0.999881016,10
218.5007924,-112.9183156,0.012499907,217.6002327,-112.4838038,226.6066933,-116.8293382,0.999904114,10
218.5960289,-112.7194497,0.012499966,217.6942121,-112.2875325,226.7131651,-116.6070795,0.999912995,10
218.6906751,-112.5202682,0.012500061,217.7876387,-112.0909629,226.8190061,-116.3844931,0.999888889,10
218.784749,-112.3207907,0.012500004,217.8805072,-111.8941051,226.9242192,-116.1615719,0.99985688,10
218.8782322,-112.1210913,0.012499913,217.9727806,-111.697033,227.0288,-115.9383198,0.999833945,10
218.9707798,-111.9218642,0.012499935,218.0639958,-111.5006219,227.1331858,-115.7136719,0.999851145,10
219.0631541,-111.7215083,0.012500033,218.1551422,-111.3028759,227.2364478,-115.4897469,0.999869369,10
219.154972,-111.5208672,0.012500003,218.245729,-111.1048435,227.339075,-115.2654993,0.999899317,10
219.2462317,-111.3199439,0.012499928,218.3357541,-110.9065282,227.4410673,-115.040929,0.999940977,10
219.3369316,-111.118741,0.012499924,218.4252159,-110.7079329,227.5424239,-114.8160367,0.999994448,10
219.4269935,-110.9172193,0.012500006,218.5141165,-110.5090529,227.6431411,-114.5908305,0.999972133,10
219.5164598,-110.7154105,0.01250004,218.6024498,-110.3099003,227.7432224,-114.3653013,0.999926389,10
219.6053604,-110.5133181,0.012499995,218.6902209,-110.1104642,227.8426611,-114.139464,0.999885755,10
219.6936964,-110.3109551,0.012499981,218.7774237,-109.9107572,227.9414609,-113.913309,0.999856999,10
219.7814694,-110.1083169,0.012500059,218.8640606,-109.7107733,228.0396176,-113.6868459,0.999839914,10
219.8686766,-109.9054097,0.012500142,218.9501281,-109.5105199,228.1371323,-113.4600709,0.999834613,10
219.9553189,-109.7022302,0.012500056,219.0356279,-109.3099928,228.2340017,-113.2329914,0.999840873,10
220.041393,-109.4987848,0.012499936,219.1205563,-109.1091996,228.3302271,-113.0056034,0.999858427,10
220.1268936,-109.2950687,0.012499919,219.2049144,-108.9081372,228.4258056,-112.7779134,0.999880805,10
220.2114286,-109.091907,0.012499987,219.2882241,-108.7078257,228.5210771,-112.5489747,0.999912523,10
220.2956601,-108.8877025,0.012499936,219.3713486,-108.5063142,228.6153472,-112.3205626,0.999904342,10
